customer_id,item_id,rep_id,invoice_qty,receipt_date,tax_code,net_total_value,is_sales_return,return_value
2180,4340,24,8,2022-04-19,TX_MISC_1999,231.94,False,0.0
390,5812,10,7,2022-04-19,TX_RET_1202,52.43,True,52.43
1626,7530,22,23,2022-04-19,TX_ADJ_1949,1520.23,False,0.0
1697,1564,19,11,2022-04-19,TX_RET_1202,2467.31,True,2467.31
614,7625,18,15,2022-04-19,TX_CAN_1949,268.26,False,0.0
203,6171,12,4,2022-04-19,TX_RET_1201,2331.7,True,2331.7
963,3295,4,9,2022-04-19,TX_RET_2202,545.57,True,545.57
414,11400,15,23,2022-04-19,TX_MISC_1999,2196.06,False,0.0
2648,5986,19,12,2022-04-19,TX_RET_1201,513.3,True,513.3
1063,4990,4,13,2022-04-20,TX_PUR_1101,1259.57,False,0.0
2105,5044,16,16,2022-04-20,TX_RET_1201,454.84,True,454.84
2567,3950,2,8,2022-04-20,TX_MISC_1999,528.08,False,0.0
690,8769,16,17,2022-04-20,TX_PUR_1102,412.41,False,0.0
2063,10788,19,4,2022-04-20,TX_CAN_1949,240.21,False,0.0
894,7316,5,11,2022-04-20,TX_ADJ_1949,1258.91,False,0.0
2214,3922,4,8,2022-04-20,TX_PUR_1101,1109.98,False,0.0
1889,6076,4,18,2022-04-20,TX_MISC_1999,765.37,False,0.0
976,10834,1,12,2022-04-20,TX_MISC_1999,824.55,False,0.0
1145,5892,12,22,2022-04-20,TX_CAN_1949,1130.28,False,0.0
2537,6341,13,1,2022-04-20,TX_RET_1201,2021.73,True,2021.73
701,5720,18,21,2022-04-20,TX_ADJ_1949,1470.93,False,0.0
2282,10357,9,5,2022-04-20,TX_PUR_1102,1183.06,False,0.0
1444,7953,15,18,2022-04-20,TX_PUR_1102,2371.04,False,0.0
627,11384,5,7,2022-04-20,TX_PUR_1101,1557.77,False,0.0
322,3596,14,6,2022-04-20,TX_RET_1202,1893.14,True,1893.14
1384,1775,1,4,2022-04-20,TX_ADJ_1949,367.28,False,0.0
2036,6692,8,14,2022-04-20,TX_RET_1201,2354.97,True,2354.97
2346,6773,19,12,2022-04-20,TX_RET_2202,842.12,True,842.12
655,9645,12,2,2022-04-20,TX_PUR_1102,1518.21,False,0.0
1844,10531,6,19,2022-04-20,TX_RET_1202,402.0,True,402.0
2373,4355,7,13,2022-04-20,TX_ADJ_1949,2277.52,False,0.0
1628,506,5,4,2022-04-20,TX_ADJ_1949,1952.46,False,0.0
583,184,25,5,2022-04-20,TX_RET_1202,2128.76,True,2128.76
524,3223,18,14,2022-04-20,TX_ADJ_1949,1662.84,False,0.0
2374,7889,2,14,2022-04-20,TX_CAN_1949,782.27,False,0.0
405,1466,10,13,2022-04-20,TX_RET_1201,323.76,True,323.76
546,3006,6,19,2022-04-20,TX_CAN_1949,1343.53,False,0.0
846,5992,19,2,2022-04-20,TX_PUR_1102,671.71,False,0.0
1595,9909,14,18,2022-04-20,TX_CAN_1949,1506.77,False,0.0
1273,2477,1,21,2022-04-20,TX_RET_1201,605.04,True,605.04
2227,5425,15,11,2022-04-20,TX_ADJ_1949,1430.48,False,0.0
1321,2762,10,24,2022-04-20,TX_PUR_1101,1818.94,False,0.0
1363,7644,21,7,2022-04-20,TX_RET_1202,81.15,True,81.15
1643,6204,18,3,2022-04-20,TX_RET_1202,2456.93,True,2456.93
1653,5927,7,11,2022-04-20,TX_RET_1202,1683.08,True,1683.08
1265,9195,4,17,2022-04-20,TX_PUR_1102,502.32,False,0.0
225,7861,12,8,2022-04-20,TX_MISC_1999,1957.02,False,0.0
323,197,1,20,2022-04-20,TX_CAN_1949,900.82,False,0.0
1692,5212,11,2,2022-04-20,TX_RET_2202,2498.31,True,2498.31
975,4346,23,24,2022-04-20,TX_PUR_1101,1681.16,False,0.0
2645,10853,12,9,2022-04-20,TX_PUR_1102,2418.35,False,0.0
1380,4160,12,15,2022-04-20,TX_ADJ_1949,2482.85,False,0.0
471,5503,15,7,2022-04-20,TX_PUR_1102,831.84,False,0.0
1037,5382,21,18,2022-04-20,TX_PUR_1102,260.6,False,0.0
2099,689,9,2,2022-04-27,TX_CAN_1949,51.91,False,0.0
746,5279,17,8,2022-04-27,TX_RET_1201,1911.13,True,1911.13
2609,8325,8,3,2022-04-27,TX_PUR_1102,1484.88,False,0.0
519,9018,12,21,2022-04-27,TX_ADJ_1949,1324.71,False,0.0
2194,7575,4,15,2022-04-27,TX_RET_1202,61.78,True,61.78
2263,2134,11,10,2022-04-27,TX_MISC_1999,865.49,False,0.0
2103,6848,21,6,2022-04-27,TX_PUR_1102,1697.98,False,0.0
1817,9187,2,17,2022-04-27,TX_ADJ_1949,1950.13,False,0.0
105,4378,4,21,2022-04-27,TX_RET_1202,250.0,True,250.0
541,10580,25,19,2022-04-27,TX_PUR_1101,1572.1,False,0.0
156,7714,13,16,2022-04-27,TX_RET_1202,1063.11,True,1063.11
2413,234,19,17,2022-04-27,TX_PUR_1101,1356.89,False,0.0
1897,288,18,3,2022-04-27,TX_RET_1202,1400.03,True,1400.03
2358,8896,4,7,2022-04-27,TX_RET_2202,1696.09,True,1696.09
269,4769,20,12,2022-04-27,TX_RET_1202,755.28,True,755.28
181,8231,20,22,2022-04-27,TX_RET_1202,116.07,True,116.07
232,4684,23,4,2022-04-27,TX_PUR_1102,584.28,False,0.0
1976,5499,4,7,2022-04-27,TX_RET_1201,1517.7,True,1517.7
534,10485,18,18,2022-04-27,TX_ADJ_1949,648.35,False,0.0
809,2447,2,7,2022-04-27,TX_RET_2202,634.53,True,634.53
2523,2444,22,8,2022-04-27,TX_RET_1202,1277.14,True,1277.14
289,4997,16,13,2022-04-27,TX_RET_1202,1220.05,True,1220.05
885,7418,9,24,2022-04-27,TX_PUR_1101,913.81,False,0.0
2503,3565,4,23,2022-04-27,TX_ADJ_1949,156.39,False,0.0
1026,10901,3,7,2022-04-27,TX_RET_1202,2196.58,True,2196.58
381,5279,18,8,2022-04-27,TX_CAN_1949,1508.02,False,0.0
279,238,16,18,2022-04-27,TX_CAN_1949,1134.93,False,0.0
444,579,17,7,2022-04-27,TX_RET_2202,1667.15,True,1667.15
1537,9454,21,7,2022-04-27,TX_RET_1202,1776.99,True,1776.99
56,4352,6,15,2022-04-27,TX_PUR_1101,527.45,False,0.0
2062,6296,16,5,2022-04-27,TX_RET_2202,559.01,True,559.01
2658,7919,6,19,2022-04-27,TX_ADJ_1949,2485.19,False,0.0
1690,2000,9,12,2022-04-27,TX_RET_2202,1473.56,True,1473.56
1106,9546,2,14,2022-04-27,TX_ADJ_1949,2134.64,False,0.0
190,8220,8,15,2022-04-27,TX_RET_1201,1324.02,True,1324.02
522,10984,7,8,2022-04-27,TX_MISC_1999,1456.4,False,0.0
1838,6084,18,12,2022-04-27,TX_RET_1201,808.28,True,808.28
1876,2052,5,12,2022-04-27,TX_ADJ_1949,2433.19,False,0.0
831,293,11,3,2022-04-27,TX_ADJ_1949,1912.15,False,0.0
878,4922,17,11,2022-04-27,TX_PUR_1101,332.34,False,0.0
1307,5100,12,7,2022-04-27,TX_PUR_1101,453.17,False,0.0
326,3601,22,8,2022-04-27,TX_RET_1201,2273.2,True,2273.2
797,1883,21,18,2022-05-10,TX_RET_2202,1769.43,True,1769.43
773,5701,21,22,2022-05-10,TX_CAN_1949,470.54,False,0.0
660,6039,24,3,2022-05-10,TX_PUR_1102,1485.2,False,0.0
2078,8560,1,5,2022-05-10,TX_PUR_1102,509.61,False,0.0
1159,1613,1,14,2022-05-10,TX_RET_1201,2354.19,True,2354.19
2452,1560,8,7,2022-05-10,TX_RET_1201,1919.14,True,1919.14
2420,6527,18,2,2022-05-10,TX_PUR_1101,2103.55,False,0.0
1092,2413,18,18,2022-05-10,TX_RET_1202,673.35,True,673.35
1366,6305,4,14,2022-05-10,TX_CAN_1949,2245.25,False,0.0
883,1958,1,9,2022-05-10,TX_RET_2202,2154.43,True,2154.43
1522,11437,7,9,2022-05-10,TX_MISC_1999,883.61,False,0.0
1401,1245,17,6,2022-05-10,TX_RET_2202,432.0,True,432.0
1928,7947,16,2,2022-05-10,TX_ADJ_1949,2408.43,False,0.0
2097,3012,3,5,2022-05-10,TX_RET_1202,1118.98,True,1118.98
1506,5379,18,13,2022-05-10,TX_PUR_1101,1406.45,False,0.0
760,1828,24,14,2022-05-10,TX_RET_2202,1438.76,True,1438.76
9,2992,22,3,2022-05-10,TX_RET_1201,1088.66,True,1088.66
1511,4499,7,23,2022-05-10,TX_ADJ_1949,1301.08,False,0.0
656,10820,19,18,2022-05-10,TX_ADJ_1949,2459.5,False,0.0
456,11414,16,23,2022-05-10,TX_PUR_1101,2011.52,False,0.0
2257,166,15,23,2022-05-10,TX_ADJ_1949,1803.25,False,0.0
1202,11264,1,3,2022-07-14,TX_RET_2202,2272.87,True,2272.87
1121,6446,7,18,2022-07-14,TX_PUR_1101,1586.46,False,0.0
1042,7901,6,11,2022-07-14,TX_RET_2202,600.87,True,600.87
2474,8225,5,9,2022-07-14,TX_PUR_1101,2154.02,False,0.0
1773,7432,9,24,2022-07-14,TX_RET_2202,367.94,True,367.94
2537,5907,24,9,2022-07-14,TX_PUR_1102,1414.52,False,0.0
1582,4420,10,8,2022-07-14,TX_CAN_1949,728.4,False,0.0
347,3105,13,19,2022-07-19,TX_CAN_1949,393.84,False,0.0
544,4816,24,5,2022-07-19,TX_ADJ_1949,2226.12,False,0.0
2266,3457,14,19,2022-07-19,TX_MISC_1999,810.48,False,0.0
2204,7027,15,4,2022-07-19,TX_PUR_1102,611.13,False,0.0
1641,465,19,10,2022-07-19,TX_RET_1202,925.38,True,925.38
2579,1072,9,9,2022-07-19,TX_CAN_1949,1201.97,False,0.0
1028,8743,24,19,2022-07-19,TX_RET_2202,525.34,True,525.34
264,1047,3,6,2022-07-19,TX_RET_1202,1317.17,True,1317.17
2553,11254,19,21,2022-07-19,TX_MISC_1999,478.8,False,0.0
589,6156,13,12,2022-07-19,TX_MISC_1999,2390.29,False,0.0
279,6756,20,7,2022-07-19,TX_PUR_1102,292.4,False,0.0
1619,965,25,17,2022-07-19,TX_RET_2202,2349.96,True,2349.96
221,7290,23,8,2022-07-19,TX_PUR_1101,534.02,False,0.0
1558,3564,10,16,2022-07-19,TX_PUR_1102,627.34,False,0.0
603,3003,20,11,2022-07-19,TX_ADJ_1949,1317.03,False,0.0
2371,4794,22,20,2022-07-19,TX_PUR_1102,858.31,False,0.0
55,3694,9,7,2022-07-19,TX_PUR_1101,2499.83,False,0.0
2423,7816,10,17,2022-07-19,TX_CAN_1949,2165.55,False,0.0
1414,4832,21,9,2022-07-19,TX_RET_1202,1872.07,True,1872.07
273,4484,2,19,2022-07-19,TX_PUR_1102,1648.57,False,0.0
2387,4935,13,12,2022-07-19,TX_PUR_1101,1701.57,False,0.0
2104,4540,22,1,2022-07-19,TX_RET_1201,2303.21,True,2303.21
2112,7762,4,2,2022-07-19,TX_MISC_1999,2011.8,False,0.0
1076,8341,16,8,2022-07-19,TX_CAN_1949,2216.14,False,0.0
2134,7044,17,1,2022-07-19,TX_PUR_1102,2265.18,False,0.0
1739,8238,24,18,2022-07-19,TX_PUR_1102,1876.06,False,0.0
2053,6089,3,9,2022-08-03,TX_RET_1201,1575.9,True,1575.9
805,10573,6,11,2022-08-03,TX_RET_1201,1643.56,True,1643.56
2315,561,17,16,2022-08-03,TX_ADJ_1949,1061.17,False,0.0
1960,8586,3,21,2022-08-03,TX_RET_1201,73.95,True,73.95
1238,537,20,19,2022-08-03,TX_CAN_1949,1248.47,False,0.0
1855,1291,21,13,2022-08-03,TX_RET_1202,2448.45,True,2448.45
645,11284,19,3,2022-08-03,TX_CAN_1949,954.37,False,0.0
2484,7564,12,11,2022-08-03,TX_PUR_1101,334.94,False,0.0
2642,3759,11,22,2022-08-03,TX_RET_1201,163.33,True,163.33
812,4115,8,24,2022-08-03,TX_PUR_1102,2304.87,False,0.0
274,1946,2,12,2022-08-03,TX_CAN_1949,1262.57,False,0.0
677,2681,19,11,2022-08-03,TX_PUR_1101,2185.27,False,0.0
2016,6807,6,22,2022-08-03,TX_RET_1201,832.22,True,832.22
1065,8879,13,13,2022-08-03,TX_RET_2202,976.6,True,976.6
793,8470,13,23,2022-08-03,TX_MISC_1999,400.69,False,0.0
2631,172,14,21,2022-08-03,TX_ADJ_1949,1915.94,False,0.0
963,5954,23,20,2022-08-03,TX_PUR_1102,1344.99,False,0.0
2230,4806,3,1,2022-08-03,TX_RET_1201,148.4,True,148.4
1477,3125,25,15,2022-08-03,TX_RET_1201,2488.44,True,2488.44
1288,7136,14,13,2022-08-03,TX_ADJ_1949,921.48,False,0.0
2327,8300,5,11,2022-08-03,TX_MISC_1999,182.9,False,0.0
71,3643,25,6,2022-08-04,TX_ADJ_1949,1530.77,False,0.0
1311,1091,20,18,2022-08-04,TX_CAN_1949,2362.24,False,0.0
2149,2315,22,2,2022-08-04,TX_RET_1201,834.42,True,834.42
680,10531,5,23,2022-08-04,TX_RET_1202,1682.84,True,1682.84
152,1956,4,11,2022-08-04,TX_PUR_1102,2484.55,False,0.0
1019,5322,8,12,2022-08-04,TX_PUR_1102,1897.04,False,0.0
91,596,25,4,2022-08-04,TX_RET_2202,692.32,True,692.32
1280,8341,17,16,2022-08-04,TX_PUR_1101,1620.49,False,0.0
821,661,11,2,2022-08-04,TX_RET_1201,1823.63,True,1823.63
2044,5643,1,4,2022-08-04,TX_RET_1202,1923.09,True,1923.09
171,9198,15,3,2022-08-04,TX_PUR_1102,2337.2,False,0.0
2027,5080,5,8,2022-08-04,TX_PUR_1102,2098.06,False,0.0
1638,6485,12,3,2022-08-04,TX_RET_1202,2139.46,True,2139.46
1185,8576,8,5,2022-08-04,TX_MISC_1999,2462.86,False,0.0
1034,4679,22,15,2022-08-04,TX_RET_1201,2100.5,True,2100.5
2030,4795,7,12,2022-08-04,TX_RET_1202,1244.81,True,1244.81
1993,9643,9,17,2022-08-04,TX_CAN_1949,1322.79,False,0.0
1010,9670,11,13,2022-08-04,TX_CAN_1949,1672.96,False,0.0
100,6092,22,5,2022-08-04,TX_PUR_1101,732.77,False,0.0
2385,9300,16,10,2022-08-04,TX_PUR_1101,2381.97,False,0.0
2153,3173,11,15,2022-08-04,TX_PUR_1102,1057.21,False,0.0
1864,8931,10,3,2022-08-04,TX_MISC_1999,1542.6,False,0.0
141,3887,19,17,2022-08-04,TX_RET_2202,1112.5,True,1112.5
1334,5822,4,1,2022-08-04,TX_CAN_1949,1754.91,False,0.0
342,7313,8,19,2022-08-04,TX_CAN_1949,198.58,False,0.0
2340,11171,3,3,2022-08-04,TX_RET_1202,2380.81,True,2380.81
84,5693,17,2,2022-08-04,TX_ADJ_1949,1797.23,False,0.0
1009,11350,4,18,2022-08-04,TX_MISC_1999,2302.48,False,0.0
1003,5442,12,4,2022-08-04,TX_CAN_1949,281.32,False,0.0
760,4013,3,19,2022-08-04,TX_RET_1202,2442.68,True,2442.68
1225,9738,6,18,2022-08-04,TX_PUR_1101,1204.7,False,0.0
727,105,21,4,2022-08-04,TX_RET_1202,1396.31,True,1396.31
2660,6279,9,21,2022-08-04,TX_CAN_1949,268.44,False,0.0
1043,2108,15,1,2022-08-04,TX_PUR_1102,118.81,False,0.0
2183,6574,23,4,2022-08-04,TX_CAN_1949,977.89,False,0.0
2215,11186,9,12,2022-08-04,TX_CAN_1949,2358.99,False,0.0
1877,2773,1,13,2022-08-04,TX_PUR_1102,1330.05,False,0.0
694,6385,14,19,2022-08-04,TX_PUR_1101,686.27,False,0.0
541,734,4,9,2022-08-04,TX_MISC_1999,2497.31,False,0.0
2543,3075,3,9,2022-08-04,TX_RET_1201,427.57,True,427.57
1861,5560,8,1,2022-08-04,TX_PUR_1102,2197.76,False,0.0
619,3841,8,23,2022-08-04,TX_ADJ_1949,617.93,False,0.0
584,6425,10,3,2022-08-04,TX_RET_1201,904.04,True,904.04
1725,1112,4,23,2022-08-04,TX_MISC_1999,1656.72,False,0.0
670,5834,4,22,2022-08-04,TX_RET_2202,532.1,True,532.1
923,2458,20,3,2022-08-04,TX_MISC_1999,2272.82,False,0.0
1820,2070,15,7,2022-08-04,TX_RET_1201,1831.31,True,1831.31
2185,203,23,4,2022-08-04,TX_RET_1202,805.19,True,805.19
786,5046,14,11,2022-08-04,TX_CAN_1949,2157.22,False,0.0
1701,7146,16,12,2022-08-04,TX_PUR_1101,307.84,False,0.0
2081,987,10,4,2022-08-04,TX_PUR_1101,1949.92,False,0.0
2550,2046,1,13,2022-08-04,TX_RET_1202,557.53,True,557.53
147,1728,19,17,2022-08-04,TX_PUR_1101,2096.96,False,0.0
1564,197,7,11,2022-08-04,TX_CAN_1949,1948.42,False,0.0
1774,2916,2,22,2022-08-04,TX_CAN_1949,1052.9,False,0.0
1245,7160,15,4,2022-08-04,TX_RET_1202,236.99,True,236.99
2220,2718,6,5,2022-08-04,TX_CAN_1949,2280.56,False,0.0
918,10242,8,4,2022-08-04,TX_CAN_1949,564.11,False,0.0
217,158,14,13,2022-08-04,TX_RET_1202,1995.36,True,1995.36
198,2743,2,1,2022-08-04,TX_RET_1202,1339.77,True,1339.77
1420,10668,22,21,2022-08-04,TX_ADJ_1949,1352.13,False,0.0
131,10725,14,12,2022-08-04,TX_PUR_1101,1543.83,False,0.0
1499,7333,19,16,2022-08-04,TX_CAN_1949,1632.95,False,0.0
574,4544,23,11,2022-08-04,TX_CAN_1949,1378.15,False,0.0
1417,7710,24,5,2022-08-04,TX_RET_2202,1734.13,True,1734.13
2507,59,14,18,2022-08-05,TX_RET_2202,595.26,True,595.26
1780,5722,25,24,2022-08-05,TX_PUR_1102,774.43,False,0.0
1801,6018,7,10,2022-08-05,TX_PUR_1102,853.6,False,0.0
453,7262,24,21,2022-08-05,TX_ADJ_1949,1203.54,False,0.0
98,898,16,14,2022-08-05,TX_ADJ_1949,2014.61,False,0.0
2621,8406,4,14,2022-08-05,TX_RET_1202,2142.07,True,2142.07
1972,5332,20,20,2022-08-05,TX_RET_1201,1447.42,True,1447.42
1852,9399,4,13,2022-08-05,TX_MISC_1999,2110.09,False,0.0
815,4630,22,18,2022-08-05,TX_RET_1201,200.31,True,200.31
1452,9758,2,1,2022-08-05,TX_RET_1202,1443.25,True,1443.25
21,4688,11,16,2022-08-05,TX_RET_1202,202.27,True,202.27
2026,11411,23,18,2022-08-05,TX_ADJ_1949,1065.04,False,0.0
474,10365,19,17,2022-08-05,TX_PUR_1101,1746.33,False,0.0
2327,8819,25,9,2022-08-05,TX_PUR_1101,2010.28,False,0.0
1027,7189,11,3,2022-08-05,TX_PUR_1102,983.83,False,0.0
270,4303,11,17,2022-08-05,TX_PUR_1102,1957.33,False,0.0
2278,6681,21,20,2022-08-05,TX_RET_1201,1226.53,True,1226.53
497,7396,8,23,2022-08-05,TX_CAN_1949,2092.36,False,0.0
120,4680,15,20,2022-08-05,TX_CAN_1949,2162.73,False,0.0
1854,10427,9,19,2022-08-05,TX_PUR_1101,299.93,False,0.0
1015,2055,24,22,2022-08-05,TX_ADJ_1949,2005.99,False,0.0
920,9482,6,2,2022-08-05,TX_RET_1201,911.84,True,911.84
601,3849,12,22,2022-08-05,TX_CAN_1949,778.92,False,0.0
2401,6303,13,21,2022-08-05,TX_CAN_1949,1378.52,False,0.0
1612,3584,1,4,2022-08-05,TX_ADJ_1949,1984.57,False,0.0
1294,4617,1,16,2022-08-05,TX_MISC_1999,2338.53,False,0.0
488,1805,13,14,2022-08-05,TX_RET_2202,2167.68,True,2167.68
415,10984,12,17,2022-08-05,TX_PUR_1102,2318.17,False,0.0
400,6824,8,15,2022-08-05,TX_PUR_1101,417.14,False,0.0
2147,4473,11,2,2022-08-05,TX_MISC_1999,1547.0,False,0.0
983,2724,1,5,2022-08-05,TX_CAN_1949,1956.81,False,0.0
1227,6365,23,3,2022-08-05,TX_CAN_1949,2374.02,False,0.0
1384,5333,17,3,2022-08-05,TX_RET_2202,2073.94,True,2073.94
468,8562,19,2,2022-08-05,TX_RET_1202,1683.89,True,1683.89
295,5529,11,4,2022-08-05,TX_RET_2202,737.46,True,737.46
2032,605,15,17,2022-08-05,TX_RET_2202,2243.8,True,2243.8
659,2254,5,19,2022-08-05,TX_ADJ_1949,111.53,False,0.0
2402,1313,3,5,2022-08-05,TX_RET_2202,1298.18,True,1298.18
1257,8935,8,22,2022-08-05,TX_PUR_1101,1439.55,False,0.0
106,9780,6,20,2022-08-05,TX_MISC_1999,768.8,False,0.0
2348,3399,1,14,2022-08-05,TX_CAN_1949,1344.5,False,0.0
1941,7331,12,23,2022-08-05,TX_RET_1201,1538.13,True,1538.13
1894,8436,13,20,2022-08-05,TX_RET_2202,2437.23,True,2437.23
1383,3281,3,20,2022-08-05,TX_RET_1201,2384.92,True,2384.92
571,10445,20,23,2022-08-05,TX_CAN_1949,2015.72,False,0.0
1971,3339,20,10,2022-08-05,TX_ADJ_1949,870.84,False,0.0
491,4500,3,21,2022-08-05,TX_RET_1202,1280.74,True,1280.74
591,1029,5,11,2022-08-05,TX_RET_1202,529.46,True,529.46
214,1459,4,17,2022-08-05,TX_ADJ_1949,1293.15,False,0.0
563,4823,21,10,2022-08-05,TX_CAN_1949,664.87,False,0.0
2367,9034,18,12,2022-08-05,TX_RET_1201,1289.98,True,1289.98
523,6225,7,4,2022-08-05,TX_MISC_1999,219.62,False,0.0
1698,1023,22,1,2022-08-05,TX_RET_1201,1845.93,True,1845.93
530,2358,2,19,2022-08-05,TX_CAN_1949,822.99,False,0.0
1697,757,23,20,2022-08-05,TX_RET_1201,1021.29,True,1021.29
1864,4770,11,18,2022-08-05,TX_PUR_1102,1056.43,False,0.0
2416,5934,3,13,2022-08-05,TX_MISC_1999,1036.41,False,0.0
2343,5472,20,20,2022-08-05,TX_RET_1202,2349.5,True,2349.5
228,10864,8,5,2022-08-05,TX_ADJ_1949,862.35,False,0.0
134,5149,24,17,2022-08-05,TX_RET_1202,1883.46,True,1883.46
486,3168,13,3,2022-08-05,TX_PUR_1102,2449.17,False,0.0
1788,1963,5,19,2022-08-05,TX_RET_1201,1600.28,True,1600.28
1659,2788,5,23,2022-08-05,TX_MISC_1999,2371.8,False,0.0
929,4656,1,13,2022-08-05,TX_MISC_1999,2003.77,False,0.0
1652,8755,20,17,2022-08-05,TX_MISC_1999,1160.49,False,0.0
1482,1180,7,14,2022-08-05,TX_RET_1202,2160.25,True,2160.25
2199,6747,3,8,2022-08-05,TX_PUR_1102,1011.42,False,0.0
437,10036,23,20,2022-08-05,TX_CAN_1949,985.56,False,0.0
1514,3692,10,9,2022-08-05,TX_MISC_1999,808.06,False,0.0
321,8028,13,2,2022-08-05,TX_ADJ_1949,528.0,False,0.0
1612,3442,4,17,2022-08-05,TX_RET_1202,2162.42,True,2162.42
142,6384,11,14,2022-08-05,TX_CAN_1949,1169.17,False,0.0
1817,8425,8,2,2022-08-05,TX_RET_1202,862.03,True,862.03
2204,5953,10,15,2022-08-05,TX_RET_1202,392.23,True,392.23
438,1190,12,14,2022-08-05,TX_MISC_1999,747.52,False,0.0
496,7464,22,2,2022-08-05,TX_ADJ_1949,2190.31,False,0.0
126,9004,23,9,2022-08-05,TX_PUR_1102,1655.63,False,0.0
1155,6095,20,11,2022-08-05,TX_ADJ_1949,2139.4,False,0.0
2555,2166,10,6,2022-08-05,TX_PUR_1101,850.15,False,0.0
636,7327,20,3,2022-08-05,TX_RET_1201,1710.54,True,1710.54
2279,3131,20,22,2022-08-05,TX_MISC_1999,2003.12,False,0.0
2338,5398,15,15,2022-08-05,TX_PUR_1102,2435.21,False,0.0
1791,7659,3,7,2022-08-05,TX_MISC_1999,96.26,False,0.0
367,10277,20,12,2022-08-05,TX_CAN_1949,797.74,False,0.0
1132,1399,20,21,2022-08-05,TX_MISC_1999,1117.48,False,0.0
817,10127,7,11,2022-08-05,TX_RET_2202,228.2,True,228.2
806,3667,17,18,2022-08-05,TX_RET_2202,1838.28,True,1838.28
1545,597,3,16,2022-08-05,TX_RET_1201,659.7,True,659.7
2100,11347,25,11,2022-08-05,TX_CAN_1949,1187.95,False,0.0
1911,7495,22,6,2022-08-05,TX_PUR_1102,2220.1,False,0.0
2600,10998,21,18,2022-08-05,TX_RET_1201,2098.32,True,2098.32
1660,10132,6,6,2022-08-05,TX_PUR_1102,1918.42,False,0.0
648,2049,7,12,2022-08-05,TX_RET_1201,759.32,True,759.32
2447,8663,4,12,2022-08-05,TX_MISC_1999,1626.67,False,0.0
936,5997,18,14,2022-08-05,TX_RET_2202,434.42,True,434.42
551,3991,8,11,2022-08-05,TX_PUR_1101,590.04,False,0.0
540,8440,4,21,2022-08-05,TX_CAN_1949,1033.97,False,0.0
1015,7774,18,13,2022-08-05,TX_MISC_1999,978.41,False,0.0
1658,2214,18,23,2022-08-05,TX_RET_1202,780.91,True,780.91
2591,3434,15,22,2022-08-05,TX_RET_1201,728.98,True,728.98
477,7074,15,2,2022-08-05,TX_CAN_1949,2089.68,False,0.0
1382,3264,5,23,2022-08-05,TX_RET_1202,268.54,True,268.54
681,11334,9,4,2022-08-05,TX_PUR_1102,1930.83,False,0.0
607,11314,24,13,2022-08-05,TX_PUR_1101,2240.37,False,0.0
1163,4488,20,4,2022-08-05,TX_RET_1201,416.12,True,416.12
543,11191,25,24,2022-08-05,TX_PUR_1101,443.87,False,0.0
972,10567,24,1,2022-08-05,TX_RET_1202,2148.42,True,2148.42
1871,6895,12,12,2022-08-05,TX_RET_2202,1039.74,True,1039.74
801,6971,18,14,2022-08-05,TX_RET_1202,1552.81,True,1552.81
2411,2320,6,24,2022-08-05,TX_RET_1201,1096.27,True,1096.27
411,6064,22,1,2022-08-05,TX_MISC_1999,2377.16,False,0.0
2084,5620,19,5,2022-08-05,TX_PUR_1101,1170.55,False,0.0
909,2999,21,16,2022-08-05,TX_PUR_1101,777.58,False,0.0
888,5224,3,23,2022-08-05,TX_RET_1202,274.76,True,274.76
256,4800,13,13,2022-08-05,TX_RET_1202,493.41,True,493.41
712,9656,24,3,2022-08-05,TX_MISC_1999,1283.59,False,0.0
2179,10799,2,21,2022-08-05,TX_RET_1201,291.97,True,291.97
323,2643,25,2,2022-08-05,TX_CAN_1949,2328.44,False,0.0
2107,9590,19,8,2022-08-05,TX_MISC_1999,1387.98,False,0.0
2126,3078,25,13,2022-08-05,TX_RET_1202,930.14,True,930.14
734,1092,19,22,2022-08-05,TX_PUR_1102,1869.72,False,0.0
1686,4643,1,13,2022-08-05,TX_CAN_1949,459.49,False,0.0
1137,3024,24,8,2022-08-05,TX_MISC_1999,1011.88,False,0.0
321,10467,16,7,2022-08-05,TX_CAN_1949,2189.17,False,0.0
2515,4509,21,12,2022-08-05,TX_RET_1201,61.76,True,61.76
607,10238,4,21,2022-08-05,TX_RET_1202,980.14,True,980.14
263,537,16,6,2022-08-05,TX_RET_1201,682.89,True,682.89
921,8445,4,8,2022-08-05,TX_RET_2202,1509.19,True,1509.19
664,3269,23,16,2022-08-05,TX_RET_1202,2277.03,True,2277.03
2404,4849,22,19,2022-08-05,TX_CAN_1949,2151.31,False,0.0
1828,5349,14,14,2022-08-05,TX_MISC_1999,50.67,False,0.0
517,8792,20,7,2022-08-05,TX_MISC_1999,2441.39,False,0.0
629,5856,7,20,2022-08-05,TX_RET_1202,1623.25,True,1623.25
747,6552,16,16,2022-08-05,TX_RET_2202,2109.53,True,2109.53
2245,7965,11,2,2022-08-05,TX_PUR_1101,1606.67,False,0.0
1211,5596,20,23,2022-08-05,TX_RET_1202,1993.46,True,1993.46
1649,2861,25,24,2022-08-05,TX_RET_1201,1598.88,True,1598.88
1974,10833,23,14,2022-08-05,TX_RET_1202,1109.51,True,1109.51
1855,8268,6,2,2022-08-05,TX_RET_1202,337.11,True,337.11
1013,916,22,16,2022-08-05,TX_RET_1201,892.88,True,892.88
